"tick","Human Count","Zombie Count"
1663.0,0,105
1664.0,0,105
1665.0,0,105
1666.0,0,105
1667.0,0,105
1668.0,0,105
1669.0,0,105
1670.0,0,105
1671.0,0,105
1672.0,0,105
1673.0,0,105
1674.0,0,105
1675.0,0,105
1676.0,0,105
1677.0,0,105
1678.0,0,105
1679.0,0,105
1680.0,0,105
1681.0,0,105
1682.0,0,105
1683.0,0,105
1684.0,0,105
1685.0,0,105
1686.0,0,105
1687.0,0,105
1688.0,0,105
1689.0,0,105
1690.0,0,105
1691.0,0,105
1692.0,0,105
1693.0,0,105
1694.0,0,105
1695.0,0,105
1696.0,0,105
1697.0,0,105
1698.0,0,105
1699.0,0,105
1700.0,0,105
1701.0,0,105
1702.0,0,105
1703.0,0,105
1704.0,0,105
1705.0,0,105
1706.0,0,105
1707.0,0,105
1708.0,0,105
1709.0,0,105
1710.0,0,105
1711.0,0,105
1712.0,0,105
1713.0,0,105
1714.0,0,105
1715.0,0,105
1716.0,0,105
1717.0,0,105
1718.0,0,105
1719.0,0,105
1720.0,0,105
1721.0,0,105
1722.0,0,105
1723.0,0,105
1724.0,0,105
1725.0,0,105
1726.0,0,105
1727.0,0,105
1728.0,0,105
1729.0,0,105
1730.0,0,105
1731.0,0,105
1732.0,0,105
1733.0,0,105
1734.0,0,105
1735.0,0,105
1736.0,0,105
1737.0,0,105
1738.0,0,105
1739.0,0,105
1740.0,0,105
1741.0,0,105
1742.0,0,105
1743.0,0,105
1744.0,0,105
1745.0,0,105
1746.0,0,105
1747.0,0,105
1748.0,0,105
1749.0,0,105
1750.0,0,105
1751.0,0,105
1752.0,0,105
1753.0,0,105
1754.0,0,105
1755.0,0,105
1756.0,0,105
1757.0,0,105
1758.0,0,105
1759.0,0,105
1760.0,0,105
1761.0,0,105
1762.0,0,105
1763.0,0,105
1764.0,0,105
1765.0,0,105
1766.0,0,105
1767.0,0,105
1768.0,0,105
1769.0,0,105
1770.0,0,105
1771.0,0,105
1772.0,0,105
1773.0,0,105
1774.0,0,105
1775.0,0,105
1776.0,0,105
1777.0,0,105
1778.0,0,105
1779.0,0,105
1780.0,0,105
1781.0,0,105
1782.0,0,105
1783.0,0,105
1784.0,0,105
1785.0,0,105
1786.0,0,105
1787.0,0,105
1788.0,0,105
1789.0,0,105
1790.0,0,105
1791.0,0,105
1792.0,0,105
1793.0,0,105
1794.0,0,105
1795.0,0,105
1796.0,0,105
1797.0,0,105
1798.0,0,105
1799.0,0,105
1800.0,0,105
1801.0,0,105
1802.0,0,105
1803.0,0,105
1804.0,0,105
1805.0,0,105
1806.0,0,105
1807.0,0,105
1808.0,0,105
1809.0,0,105
1810.0,0,105
1811.0,0,105
1812.0,0,105
1813.0,0,105
1814.0,0,105
1815.0,0,105
1816.0,0,105
1817.0,0,105
1818.0,0,105
1819.0,0,105
1820.0,0,105
1821.0,0,105
1822.0,0,105
1823.0,0,105
1824.0,0,105
1825.0,0,105
1826.0,0,105
1827.0,0,105
1828.0,0,105
1829.0,0,105
1830.0,0,105
1831.0,0,105
1832.0,0,105
1833.0,0,105
1834.0,0,105
1835.0,0,105
1836.0,0,105
1837.0,0,105
1838.0,0,105
1839.0,0,105
1840.0,0,105
1841.0,0,105
1842.0,0,105
1843.0,0,105
1844.0,0,105
1845.0,0,105
1846.0,0,105
1847.0,0,105
1848.0,0,105
1849.0,0,105
1850.0,0,105
1851.0,0,105
1852.0,0,105
1853.0,0,105
1854.0,0,105
1855.0,0,105
1856.0,0,105
1857.0,0,105
1858.0,0,105
1859.0,0,105
1860.0,0,105
1861.0,0,105
1862.0,0,105
1863.0,0,105
1864.0,0,105
1865.0,0,105
1866.0,0,105
1867.0,0,105
1868.0,0,105
1869.0,0,105
1870.0,0,105
1871.0,0,105
1872.0,0,105
1873.0,0,105
1874.0,0,105
1875.0,0,105
1876.0,0,105
1877.0,0,105
1878.0,0,105
1879.0,0,105
1880.0,0,105
1881.0,0,105
1882.0,0,105
1883.0,0,105
1884.0,0,105
1885.0,0,105
1886.0,0,105
1887.0,0,105
1888.0,0,105
1889.0,0,105
1890.0,0,105
1891.0,0,105
1892.0,0,105
1893.0,0,105
1894.0,0,105
1895.0,0,105
1896.0,0,105
1897.0,0,105
1898.0,0,105
1899.0,0,105
1900.0,0,105
1901.0,0,105
1902.0,0,105
1903.0,0,105
1904.0,0,105
1905.0,0,105
1906.0,0,105
1907.0,0,105
1908.0,0,105
1909.0,0,105
1910.0,0,105
1911.0,0,105
1912.0,0,105
1913.0,0,105
1914.0,0,105
1915.0,0,105
1916.0,0,105
1917.0,0,105
1918.0,0,105
1919.0,0,105
1920.0,0,105
1921.0,0,105
1922.0,0,105
1923.0,0,105
1924.0,0,105
1925.0,0,105
1926.0,0,105
1927.0,0,105
1928.0,0,105
1929.0,0,105
1930.0,0,105
1931.0,0,105
1932.0,0,105
1933.0,0,105
1934.0,0,105
1935.0,0,105
1936.0,0,105
1937.0,0,105
1938.0,0,105
1939.0,0,105
1940.0,0,105
1941.0,0,105
1942.0,0,105
1943.0,0,105
1944.0,0,105
1945.0,0,105
1946.0,0,105
1947.0,0,105
1948.0,0,105
1949.0,0,105
1950.0,0,105
1951.0,0,105
1952.0,0,105
1953.0,0,105
1954.0,0,105
1955.0,0,105
1956.0,0,105
1957.0,0,105
1958.0,0,105
1959.0,0,105
1960.0,0,105
1961.0,0,105
1962.0,0,105
1963.0,0,105
1964.0,0,105
1965.0,0,105
1966.0,0,105
1967.0,0,105
1968.0,0,105
1969.0,0,105
1970.0,0,105
1971.0,0,105
1972.0,0,105
1973.0,0,105
1974.0,0,105
1975.0,0,105
1976.0,0,105
1977.0,0,105
1978.0,0,105
1979.0,0,105
1980.0,0,105
1981.0,0,105
1982.0,0,105
1983.0,0,105
1984.0,0,105
1985.0,0,105
1986.0,0,105
1987.0,0,105
1988.0,0,105
1989.0,0,105
1990.0,0,105
1991.0,0,105
1992.0,0,105
1993.0,0,105
1994.0,0,105
1995.0,0,105
1996.0,0,105
1997.0,0,105
1998.0,0,105
1999.0,0,105
2000.0,0,105
2001.0,0,105
2002.0,0,105
2003.0,0,105
2004.0,0,105
2005.0,0,105
2006.0,0,105
2007.0,0,105
2008.0,0,105
2009.0,0,105
2010.0,0,105
2011.0,0,105
2012.0,0,105
2013.0,0,105
2014.0,0,105
2015.0,0,105
2016.0,0,105
2017.0,0,105
2018.0,0,105
2019.0,0,105
2020.0,0,105
2021.0,0,105
2022.0,0,105
2023.0,0,105
2024.0,0,105
2025.0,0,105
2026.0,0,105
2027.0,0,105
2028.0,0,105
2029.0,0,105
2030.0,0,105
2031.0,0,105
2032.0,0,105
2033.0,0,105
2034.0,0,105
2035.0,0,105
2036.0,0,105
2037.0,0,105
2038.0,0,105
2039.0,0,105
2040.0,0,105
2041.0,0,105
2042.0,0,105
2043.0,0,105
2044.0,0,105
2045.0,0,105
2046.0,0,105
2047.0,0,105
2048.0,0,105
2049.0,0,105
2050.0,0,105
2051.0,0,105
2052.0,0,105
2053.0,0,105
2054.0,0,105
2055.0,0,105
2056.0,0,105
2057.0,0,105
2058.0,0,105
2059.0,0,105
2060.0,0,105
2061.0,0,105
2062.0,0,105
2063.0,0,105
2064.0,0,105
2065.0,0,105
2066.0,0,105
2067.0,0,105
2068.0,0,105
2069.0,0,105
2070.0,0,105
2071.0,0,105
2072.0,0,105
2073.0,0,105
2074.0,0,105
2075.0,0,105
2076.0,0,105
2077.0,0,105
2078.0,0,105
2079.0,0,105
2080.0,0,105
2081.0,0,105
2082.0,0,105
2083.0,0,105
2084.0,0,105
2085.0,0,105
2086.0,0,105
2087.0,0,105
2088.0,0,105
2089.0,0,105
2090.0,0,105
2091.0,0,105
2092.0,0,105
2093.0,0,105
2094.0,0,105
2095.0,0,105
2096.0,0,105
2097.0,0,105
2098.0,0,105
2099.0,0,105
2100.0,0,105
2101.0,0,105
2102.0,0,105
2103.0,0,105
2104.0,0,105
2105.0,0,105
2106.0,0,105
2107.0,0,105
2108.0,0,105
2109.0,0,105
2110.0,0,105
2111.0,0,105
2112.0,0,105
2113.0,0,105
2114.0,0,105
2115.0,0,105
2116.0,0,105
2117.0,0,105
2118.0,0,105
2119.0,0,105
2120.0,0,105
2121.0,0,105
2122.0,0,105
2123.0,0,105
2124.0,0,105
2125.0,0,105
2126.0,0,105
2127.0,0,105
2128.0,0,105
2129.0,0,105
2130.0,0,105
2131.0,0,105
2132.0,0,105
2133.0,0,105
2134.0,0,105
2135.0,0,105
2136.0,0,105
2137.0,0,105
2138.0,0,105
2139.0,0,105
2140.0,0,105
2141.0,0,105
2142.0,0,105
2143.0,0,105
2144.0,0,105
2145.0,0,105
2146.0,0,105
2147.0,0,105
2148.0,0,105
2149.0,0,105
2150.0,0,105
2151.0,0,105
2152.0,0,105
2153.0,0,105
2154.0,0,105
2155.0,0,105
2156.0,0,105
2157.0,0,105
2158.0,0,105
2159.0,0,105
2160.0,0,105
2161.0,0,105
2162.0,0,105
2163.0,0,105
2164.0,0,105
2165.0,0,105
2166.0,0,105
2167.0,0,105
2168.0,0,105
2169.0,0,105
2170.0,0,105
2171.0,0,105
2172.0,0,105
2173.0,0,105
2174.0,0,105
2175.0,0,105
2176.0,0,105
2177.0,0,105
2178.0,0,105
2179.0,0,105
2180.0,0,105
2181.0,0,105
2182.0,0,105
2183.0,0,105
2184.0,0,105
2185.0,0,105
2186.0,0,105
2187.0,0,105
2188.0,0,105
2189.0,0,105
2190.0,0,105
2191.0,0,105
2192.0,0,105
2193.0,0,105
2194.0,0,105
2195.0,0,105
2196.0,0,105
2197.0,0,105
2198.0,0,105
2199.0,0,105
2200.0,0,105
2201.0,0,105
2202.0,0,105
2203.0,0,105
2204.0,0,105
2205.0,0,105
2206.0,0,105
2207.0,0,105
2208.0,0,105
2209.0,0,105
2210.0,0,105
2211.0,0,105
2212.0,0,105
2213.0,0,105
2214.0,0,105
2215.0,0,105
2216.0,0,105
2217.0,0,105
2218.0,0,105
2219.0,0,105
2220.0,0,105
2221.0,0,105
2222.0,0,105
2223.0,0,105
2224.0,0,105
2225.0,0,105
2226.0,0,105
2227.0,0,105
2228.0,0,105
2229.0,0,105
2230.0,0,105
2231.0,0,105
2232.0,0,105
2233.0,0,105
2234.0,0,105
2235.0,0,105
2236.0,0,105
2237.0,0,105
2238.0,0,105
2239.0,0,105
2240.0,0,105
2241.0,0,105
2242.0,0,105
2243.0,0,105
2244.0,0,105
2245.0,0,105
2246.0,0,105
2247.0,0,105
2248.0,0,105
2249.0,0,105
2250.0,0,105
2251.0,0,105
2252.0,0,105
2253.0,0,105
2254.0,0,105
2255.0,0,105
2256.0,0,105
2257.0,0,105
2258.0,0,105
2259.0,0,105
2260.0,0,105
2261.0,0,105
2262.0,0,105
2263.0,0,105
2264.0,0,105
2265.0,0,105
2266.0,0,105
2267.0,0,105
2268.0,0,105
2269.0,0,105
2270.0,0,105
2271.0,0,105
2272.0,0,105
2273.0,0,105
2274.0,0,105
2275.0,0,105
2276.0,0,105
2277.0,0,105
2278.0,0,105
2279.0,0,105
2280.0,0,105
2281.0,0,105
2282.0,0,105
2283.0,0,105
2284.0,0,105
2285.0,0,105
2286.0,0,105
2287.0,0,105
2288.0,0,105
2289.0,0,105
2290.0,0,105
2291.0,0,105
2292.0,0,105
2293.0,0,105
2294.0,0,105
2295.0,0,105
2296.0,0,105
2297.0,0,105
2298.0,0,105
2299.0,0,105
2300.0,0,105
2301.0,0,105
2302.0,0,105
2303.0,0,105
2304.0,0,105
2305.0,0,105
2306.0,0,105
2307.0,0,105
2308.0,0,105
2309.0,0,105
2310.0,0,105
2311.0,0,105
2312.0,0,105
2313.0,0,105
2314.0,0,105
2315.0,0,105
2316.0,0,105
2317.0,0,105
2318.0,0,105
2319.0,0,105
2320.0,0,105
2321.0,0,105
2322.0,0,105
2323.0,0,105
2324.0,0,105
2325.0,0,105
2326.0,0,105
2327.0,0,105
2328.0,0,105
2329.0,0,105
2330.0,0,105
2331.0,0,105
2332.0,0,105
2333.0,0,105
2334.0,0,105
2335.0,0,105
2336.0,0,105
2337.0,0,105
2338.0,0,105
2339.0,0,105
2340.0,0,105
2341.0,0,105
2342.0,0,105
2343.0,0,105
2344.0,0,105
2345.0,0,105
2346.0,0,105
2347.0,0,105
2348.0,0,105
2349.0,0,105
2350.0,0,105
2351.0,0,105
2352.0,0,105
2353.0,0,105
2354.0,0,105
2355.0,0,105
2356.0,0,105
2357.0,0,105
2358.0,0,105
2359.0,0,105
2360.0,0,105
2361.0,0,105
2362.0,0,105
2363.0,0,105
2364.0,0,105
2365.0,0,105
2366.0,0,105
2367.0,0,105
2368.0,0,105
2369.0,0,105
2370.0,0,105
2371.0,0,105
2372.0,0,105
2373.0,0,105
2374.0,0,105
2375.0,0,105
2376.0,0,105
2377.0,0,105
2378.0,0,105
2379.0,0,105
2380.0,0,105
2381.0,0,105
2382.0,0,105
2383.0,0,105
2384.0,0,105
2385.0,0,105
2386.0,0,105
2387.0,0,105
2388.0,0,105
2389.0,0,105
2390.0,0,105
2391.0,0,105
2392.0,0,105
2393.0,0,105
2394.0,0,105
2395.0,0,105
2396.0,0,105
2397.0,0,105
2398.0,0,105
2399.0,0,105
2400.0,0,105
2401.0,0,105
2402.0,0,105
2403.0,0,105
2404.0,0,105
2405.0,0,105
2406.0,0,105
2407.0,0,105
2408.0,0,105
2409.0,0,105
2410.0,0,105
2411.0,0,105
2412.0,0,105
2413.0,0,105
2414.0,0,105
2415.0,0,105
2416.0,0,105
2417.0,0,105
2418.0,0,105
2419.0,0,105
2420.0,0,105
2421.0,0,105
2422.0,0,105
2423.0,0,105
2424.0,0,105
2425.0,0,105
2426.0,0,105
2427.0,0,105
2428.0,0,105
2429.0,0,105
2430.0,0,105
2431.0,0,105
2432.0,0,105
2433.0,0,105
2434.0,0,105
2435.0,0,105
2436.0,0,105
2437.0,0,105
2438.0,0,105
2439.0,0,105
2440.0,0,105
2441.0,0,105
2442.0,0,105
2443.0,0,105
2444.0,0,105
2445.0,0,105
2446.0,0,105
2447.0,0,105
2448.0,0,105
2449.0,0,105
2450.0,0,105
2451.0,0,105
2452.0,0,105
2453.0,0,105
2454.0,0,105
2455.0,0,105
2456.0,0,105
2457.0,0,105
2458.0,0,105
2459.0,0,105
2460.0,0,105
2461.0,0,105
2462.0,0,105
2463.0,0,105
2464.0,0,105
2465.0,0,105
2466.0,0,105
2467.0,0,105
2468.0,0,105
2469.0,0,105
2470.0,0,105
2471.0,0,105
2472.0,0,105
2473.0,0,105
2474.0,0,105
2475.0,0,105
2476.0,0,105
2477.0,0,105
2478.0,0,105
2479.0,0,105
2480.0,0,105
2481.0,0,105
2482.0,0,105
2483.0,0,105
2484.0,0,105
2485.0,0,105
2486.0,0,105
2487.0,0,105
2488.0,0,105
2489.0,0,105
2490.0,0,105
2491.0,0,105
2492.0,0,105
2493.0,0,105
2494.0,0,105
2495.0,0,105
2496.0,0,105
2497.0,0,105
2498.0,0,105
2499.0,0,105
2500.0,0,105
2501.0,0,105
2502.0,0,105
2503.0,0,105
2504.0,0,105
2505.0,0,105
2506.0,0,105
2507.0,0,105
2508.0,0,105
2509.0,0,105
2510.0,0,105
2511.0,0,105
2512.0,0,105
2513.0,0,105
2514.0,0,105
2515.0,0,105
2516.0,0,105
2517.0,0,105
2518.0,0,105
2519.0,0,105
2520.0,0,105
2521.0,0,105
2522.0,0,105
2523.0,0,105
2524.0,0,105
2525.0,0,105
2526.0,0,105
2527.0,0,105
2528.0,0,105
2529.0,0,105
2530.0,0,105
2531.0,0,105
2532.0,0,105
2533.0,0,105
2534.0,0,105
2535.0,0,105
2536.0,0,105
2537.0,0,105
2538.0,0,105
2539.0,0,105
2540.0,0,105
2541.0,0,105
2542.0,0,105
2543.0,0,105
2544.0,0,105
2545.0,0,105
2546.0,0,105
2547.0,0,105
2548.0,0,105
2549.0,0,105
2550.0,0,105
2551.0,0,105
2552.0,0,105
2553.0,0,105
2554.0,0,105
2555.0,0,105
2556.0,0,105
2557.0,0,105
2558.0,0,105
2559.0,0,105
2560.0,0,105
2561.0,0,105
2562.0,0,105
2563.0,0,105
2564.0,0,105
2565.0,0,105
2566.0,0,105
2567.0,0,105
2568.0,0,105
2569.0,0,105
2570.0,0,105
2571.0,0,105
2572.0,0,105
2573.0,0,105
2574.0,0,105
2575.0,0,105
2576.0,0,105
2577.0,0,105
2578.0,0,105
2579.0,0,105
2580.0,0,105
2581.0,0,105
2582.0,0,105
2583.0,0,105
2584.0,0,105
2585.0,0,105
2586.0,0,105
2587.0,0,105
2588.0,0,105
2589.0,0,105
2590.0,0,105
2591.0,0,105
2592.0,0,105
2593.0,0,105
2594.0,0,105
2595.0,0,105
2596.0,0,105
2597.0,0,105
2598.0,0,105
2599.0,0,105
2600.0,0,105
2601.0,0,105
2602.0,0,105
2603.0,0,105
2604.0,0,105
2605.0,0,105
2606.0,0,105
2607.0,0,105
2608.0,0,105
2609.0,0,105
2610.0,0,105
2611.0,0,105
2612.0,0,105
2613.0,0,105
2614.0,0,105
2615.0,0,105
2616.0,0,105
2617.0,0,105
2618.0,0,105
2619.0,0,105
2620.0,0,105
2621.0,0,105
2622.0,0,105
2623.0,0,105
2624.0,0,105
2625.0,0,105
2626.0,0,105
2627.0,0,105
2628.0,0,105
2629.0,0,105
2630.0,0,105
2631.0,0,105
2632.0,0,105
2633.0,0,105
2634.0,0,105
2635.0,0,105
2636.0,0,105
2637.0,0,105
2638.0,0,105
2639.0,0,105
2640.0,0,105
2641.0,0,105
2642.0,0,105
2643.0,0,105
2644.0,0,105
2645.0,0,105
2646.0,0,105
2647.0,0,105
2648.0,0,105
2649.0,0,105
2650.0,0,105
2651.0,0,105
2652.0,0,105
2653.0,0,105
2654.0,0,105
2655.0,0,105
2656.0,0,105
2657.0,0,105
2658.0,0,105
2659.0,0,105
2660.0,0,105
2661.0,0,105
2662.0,0,105
2663.0,0,105
2664.0,0,105
2665.0,0,105
2666.0,0,105
2667.0,0,105
2668.0,0,105
2669.0,0,105
2670.0,0,105
2671.0,0,105
2672.0,0,105
2673.0,0,105
2674.0,0,105
2675.0,0,105
2676.0,0,105
2677.0,0,105
2678.0,0,105
2679.0,0,105
2680.0,0,105
2681.0,0,105
2682.0,0,105
2683.0,0,105
2684.0,0,105
2685.0,0,105
2686.0,0,105
2687.0,0,105
2688.0,0,105
2689.0,0,105
2690.0,0,105
2691.0,0,105
2692.0,0,105
2693.0,0,105
2694.0,0,105
2695.0,0,105
2696.0,0,105
2697.0,0,105
2698.0,0,105
2699.0,0,105
2700.0,0,105
2701.0,0,105
2702.0,0,105
2703.0,0,105
2704.0,0,105
2705.0,0,105
2706.0,0,105
2707.0,0,105
2708.0,0,105
2709.0,0,105
2710.0,0,105
2711.0,0,105
2712.0,0,105
2713.0,0,105
2714.0,0,105
2715.0,0,105
2716.0,0,105
2717.0,0,105
2718.0,0,105
2719.0,0,105
2720.0,0,105
2721.0,0,105
2722.0,0,105
2723.0,0,105
2724.0,0,105
2725.0,0,105
2726.0,0,105
2727.0,0,105
2728.0,0,105
2729.0,0,105
2730.0,0,105
2731.0,0,105
2732.0,0,105
2733.0,0,105
2734.0,0,105
2735.0,0,105
2736.0,0,105
2737.0,0,105
2738.0,0,105
2739.0,0,105
2740.0,0,105
2741.0,0,105
2742.0,0,105
2743.0,0,105
2744.0,0,105
2745.0,0,105
2746.0,0,105
2747.0,0,105
2748.0,0,105
2749.0,0,105
2750.0,0,105
2751.0,0,105
2752.0,0,105
2753.0,0,105
2754.0,0,105
2755.0,0,105
2756.0,0,105
2757.0,0,105
2758.0,0,105
2759.0,0,105
2760.0,0,105
2761.0,0,105
2762.0,0,105
2763.0,0,105
2764.0,0,105
2765.0,0,105
2766.0,0,105
2767.0,0,105
2768.0,0,105
2769.0,0,105
2770.0,0,105
2771.0,0,105
2772.0,0,105
2773.0,0,105
2774.0,0,105
2775.0,0,105
2776.0,0,105
2777.0,0,105
2778.0,0,105
2779.0,0,105
2780.0,0,105
2781.0,0,105
2782.0,0,105
2783.0,0,105
2784.0,0,105
2785.0,0,105
2786.0,0,105
2787.0,0,105
2788.0,0,105
2789.0,0,105
2790.0,0,105
2791.0,0,105
2792.0,0,105
2793.0,0,105
2794.0,0,105
2795.0,0,105
2796.0,0,105
2797.0,0,105
2798.0,0,105
2799.0,0,105
2800.0,0,105
2801.0,0,105
2802.0,0,105
2803.0,0,105
2804.0,0,105
2805.0,0,105
2806.0,0,105
2807.0,0,105
2808.0,0,105
2809.0,0,105
2810.0,0,105
2811.0,0,105
2812.0,0,105
2813.0,0,105
2814.0,0,105
2815.0,0,105
2816.0,0,105
2817.0,0,105
2818.0,0,105
2819.0,0,105
2820.0,0,105
2821.0,0,105
2822.0,0,105
2823.0,0,105
2824.0,0,105
2825.0,0,105
2826.0,0,105
2827.0,0,105
2828.0,0,105
2829.0,0,105
2830.0,0,105
2831.0,0,105
2832.0,0,105
2833.0,0,105
2834.0,0,105
2835.0,0,105
2836.0,0,105
2837.0,0,105
2838.0,0,105
2839.0,0,105
2840.0,0,105
2841.0,0,105
2842.0,0,105
2843.0,0,105
2844.0,0,105
2845.0,0,105
2846.0,0,105
2847.0,0,105
2848.0,0,105
2849.0,0,105
2850.0,0,105
2851.0,0,105
2852.0,0,105
2853.0,0,105
2854.0,0,105
2855.0,0,105
2856.0,0,105
2857.0,0,105
2858.0,0,105
2859.0,0,105
2860.0,0,105
2861.0,0,105
2862.0,0,105
2863.0,0,105
2864.0,0,105
2865.0,0,105
2866.0,0,105
2867.0,0,105
2868.0,0,105
2869.0,0,105
2870.0,0,105
2871.0,0,105
2872.0,0,105
2873.0,0,105
2874.0,0,105
2875.0,0,105
2876.0,0,105
2877.0,0,105
2878.0,0,105
2879.0,0,105
2880.0,0,105
2881.0,0,105
2882.0,0,105
2883.0,0,105
2884.0,0,105
2885.0,0,105
2886.0,0,105
2887.0,0,105
2888.0,0,105
2889.0,0,105
2890.0,0,105
2891.0,0,105
2892.0,0,105
2893.0,0,105
2894.0,0,105
2895.0,0,105
2896.0,0,105
2897.0,0,105
2898.0,0,105
2899.0,0,105
2900.0,0,105
2901.0,0,105
2902.0,0,105
2903.0,0,105
2904.0,0,105
2905.0,0,105
2906.0,0,105
2907.0,0,105
2908.0,0,105
2909.0,0,105
2910.0,0,105
2911.0,0,105
2912.0,0,105
2913.0,0,105
2914.0,0,105
2915.0,0,105
2916.0,0,105
2917.0,0,105
2918.0,0,105
2919.0,0,105
2920.0,0,105
2921.0,0,105
2922.0,0,105
2923.0,0,105
2924.0,0,105
2925.0,0,105
2926.0,0,105
2927.0,0,105
2928.0,0,105
2929.0,0,105
2930.0,0,105
2931.0,0,105
2932.0,0,105
2933.0,0,105
2934.0,0,105
2935.0,0,105
2936.0,0,105
2937.0,0,105
2938.0,0,105
2939.0,0,105
2940.0,0,105
2941.0,0,105
2942.0,0,105
2943.0,0,105
2944.0,0,105
2945.0,0,105
2946.0,0,105
2947.0,0,105
2948.0,0,105
2949.0,0,105
2950.0,0,105
2951.0,0,105
2952.0,0,105
2953.0,0,105
2954.0,0,105
2955.0,0,105
2956.0,0,105
2957.0,0,105
2958.0,0,105
2959.0,0,105
2960.0,0,105
2961.0,0,105
2962.0,0,105
2963.0,0,105
2964.0,0,105
2965.0,0,105
2966.0,0,105
2967.0,0,105
2968.0,0,105
2969.0,0,105
2970.0,0,105
2971.0,0,105
2972.0,0,105
2973.0,0,105
2974.0,0,105
2975.0,0,105
2976.0,0,105
2977.0,0,105
2978.0,0,105
2979.0,0,105
2980.0,0,105
2981.0,0,105
2982.0,0,105
2983.0,0,105
2984.0,0,105
2985.0,0,105
2986.0,0,105
2987.0,0,105
2988.0,0,105
2989.0,0,105
2990.0,0,105
2991.0,0,105
2992.0,0,105
2993.0,0,105
2994.0,0,105
2995.0,0,105
2996.0,0,105
2997.0,0,105
2998.0,0,105
2999.0,0,105
3000.0,0,105
3001.0,0,105
3002.0,0,105
3003.0,0,105
3004.0,0,105
3005.0,0,105
3006.0,0,105
3007.0,0,105
3008.0,0,105
3009.0,0,105
3010.0,0,105
3011.0,0,105
3012.0,0,105
3013.0,0,105
3014.0,0,105
3015.0,0,105
3016.0,0,105
3017.0,0,105
3018.0,0,105
3019.0,0,105
3020.0,0,105
3021.0,0,105
3022.0,0,105
3023.0,0,105
3024.0,0,105
3025.0,0,105
3026.0,0,105
3027.0,0,105
3028.0,0,105
3029.0,0,105
3030.0,0,105
3031.0,0,105
3032.0,0,105
3033.0,0,105
3034.0,0,105
3035.0,0,105
3036.0,0,105
3037.0,0,105
3038.0,0,105
3039.0,0,105
3040.0,0,105
3041.0,0,105
3042.0,0,105
3043.0,0,105
3044.0,0,105
3045.0,0,105
3046.0,0,105
3047.0,0,105
3048.0,0,105
3049.0,0,105
3050.0,0,105
3051.0,0,105
3052.0,0,105
3053.0,0,105
3054.0,0,105
3055.0,0,105
3056.0,0,105
3057.0,0,105
3058.0,0,105
3059.0,0,105
3060.0,0,105
3061.0,0,105
3062.0,0,105
3063.0,0,105
3064.0,0,105
3065.0,0,105
3066.0,0,105
3067.0,0,105
3068.0,0,105
3069.0,0,105
3070.0,0,105
3071.0,0,105
3072.0,0,105
3073.0,0,105
3074.0,0,105
3075.0,0,105
3076.0,0,105
3077.0,0,105
3078.0,0,105
3079.0,0,105
3080.0,0,105
3081.0,0,105
3082.0,0,105
3083.0,0,105
3084.0,0,105
3085.0,0,105
3086.0,0,105
3087.0,0,105
3088.0,0,105
3089.0,0,105
3090.0,0,105
3091.0,0,105
3092.0,0,105
3093.0,0,105
3094.0,0,105
3095.0,0,105
3096.0,0,105
3097.0,0,105
3098.0,0,105
3099.0,0,105
3100.0,0,105
3101.0,0,105
3102.0,0,105
3103.0,0,105
3104.0,0,105
3105.0,0,105
3106.0,0,105
3107.0,0,105
3108.0,0,105
3109.0,0,105
3110.0,0,105
3111.0,0,105
3112.0,0,105
3113.0,0,105
3114.0,0,105
3115.0,0,105
3116.0,0,105
3117.0,0,105
3118.0,0,105
3119.0,0,105
3120.0,0,105
3121.0,0,105
3122.0,0,105
3123.0,0,105
3124.0,0,105
3125.0,0,105
3126.0,0,105
3127.0,0,105
3128.0,0,105
3129.0,0,105
3130.0,0,105
3131.0,0,105
3132.0,0,105
3133.0,0,105
3134.0,0,105
3135.0,0,105
3136.0,0,105
3137.0,0,105
3138.0,0,105
3139.0,0,105
3140.0,0,105
3141.0,0,105
3142.0,0,105
3143.0,0,105
3144.0,0,105
3145.0,0,105
3146.0,0,105
3147.0,0,105
3148.0,0,105
3149.0,0,105
3150.0,0,105
3151.0,0,105
3152.0,0,105
3153.0,0,105
3154.0,0,105
3155.0,0,105
3156.0,0,105
3157.0,0,105
3158.0,0,105
3159.0,0,105
3160.0,0,105
3161.0,0,105
3162.0,0,105
3163.0,0,105
3164.0,0,105
3165.0,0,105
3166.0,0,105
3167.0,0,105
3168.0,0,105
3169.0,0,105
3170.0,0,105
3171.0,0,105
3172.0,0,105
3173.0,0,105
3174.0,0,105
3175.0,0,105
3176.0,0,105
3177.0,0,105
3178.0,0,105
3179.0,0,105
3180.0,0,105
3181.0,0,105
3182.0,0,105
3183.0,0,105
3184.0,0,105
3185.0,0,105
3186.0,0,105
3187.0,0,105
3188.0,0,105
3189.0,0,105
3190.0,0,105
3191.0,0,105
3192.0,0,105
3193.0,0,105
3194.0,0,105
3195.0,0,105
3196.0,0,105
3197.0,0,105
3198.0,0,105
3199.0,0,105
3200.0,0,105
3201.0,0,105
3202.0,0,105
3203.0,0,105
3204.0,0,105
3205.0,0,105
3206.0,0,105
3207.0,0,105
3208.0,0,105
3209.0,0,105
3210.0,0,105
3211.0,0,105
3212.0,0,105
3213.0,0,105
3214.0,0,105
3215.0,0,105
